Start of simulation. Time: Wednesday, June 22, 2016 8:18:48 PM
Wednesday, June 22, 2016 8:18:51 PM Total Errors: 173, Errors this iteration: 1, Total Bits Simulated: 506, Bit Error Rate: 0.341897233201581, Percent errors found: 34.6
Wednesday, June 22, 2016 8:18:51 PM Total Errors: 174, Errors this iteration: 1, Total Bits Simulated: 508, Bit Error Rate: 0.34251968503937, Percent errors found: 34.8
Wednesday, June 22, 2016 8:18:51 PM Total Errors: 176, Errors this iteration: 2, Total Bits Simulated: 512, Bit Error Rate: 0.34375, Percent errors found: 35.2
Wednesday, June 22, 2016 8:18:51 PM Total Errors: 177, Errors this iteration: 1, Total Bits Simulated: 518, Bit Error Rate: 0.341698841698842, Percent errors found: 35.4
Wednesday, June 22, 2016 8:18:51 PM Total Errors: 178, Errors this iteration: 1, Total Bits Simulated: 520, Bit Error Rate: 0.342307692307692, Percent errors found: 35.6
Wednesday, June 22, 2016 8:18:51 PM Total Errors: 179, Errors this iteration: 1, Total Bits Simulated: 522, Bit Error Rate: 0.342911877394636, Percent errors found: 35.8
Wednesday, June 22, 2016 8:18:51 PM Total Errors: 180, Errors this iteration: 1, Total Bits Simulated: 526, Bit Error Rate: 0.342205323193916, Percent errors found: 36
Wednesday, June 22, 2016 8:18:51 PM Total Errors: 181, Errors this iteration: 1, Total Bits Simulated: 528, Bit Error Rate: 0.34280303030303, Percent errors found: 36.2
Wednesday, June 22, 2016 8:18:51 PM Total Errors: 183, Errors this iteration: 2, Total Bits Simulated: 530, Bit Error Rate: 0.345283018867925, Percent errors found: 36.6
Wednesday, June 22, 2016 8:18:51 PM Total Errors: 184, Errors this iteration: 1, Total Bits Simulated: 532, Bit Error Rate: 0.345864661654135, Percent errors found: 36.8
Wednesday, June 22, 2016 8:18:51 PM Total Errors: 186, Errors this iteration: 2, Total Bits Simulated: 534, Bit Error Rate: 0.348314606741573, Percent errors found: 37.2
Wednesday, June 22, 2016 8:18:51 PM Total Errors: 188, Errors this iteration: 2, Total Bits Simulated: 542, Bit Error Rate: 0.346863468634686, Percent errors found: 37.6
Wednesday, June 22, 2016 8:18:51 PM Total Errors: 189, Errors this iteration: 1, Total Bits Simulated: 548, Bit Error Rate: 0.344890510948905, Percent errors found: 37.8
Wednesday, June 22, 2016 8:18:51 PM Total Errors: 191, Errors this iteration: 2, Total Bits Simulated: 550, Bit Error Rate: 0.347272727272727, Percent errors found: 38.2
Wednesday, June 22, 2016 8:18:51 PM Total Errors: 192, Errors this iteration: 1, Total Bits Simulated: 554, Bit Error Rate: 0.346570397111913, Percent errors found: 38.4
Wednesday, June 22, 2016 8:18:51 PM Total Errors: 193, Errors this iteration: 1, Total Bits Simulated: 556, Bit Error Rate: 0.347122302158273, Percent errors found: 38.6
Wednesday, June 22, 2016 8:18:51 PM Total Errors: 194, Errors this iteration: 1, Total Bits Simulated: 558, Bit Error Rate: 0.347670250896057, Percent errors found: 38.8
Wednesday, June 22, 2016 8:18:51 PM Total Errors: 195, Errors this iteration: 1, Total Bits Simulated: 566, Bit Error Rate: 0.34452296819788, Percent errors found: 39
Wednesday, June 22, 2016 8:18:51 PM Total Errors: 196, Errors this iteration: 1, Total Bits Simulated: 574, Bit Error Rate: 0.341463414634146, Percent errors found: 39.2
Wednesday, June 22, 2016 8:18:51 PM Total Errors: 197, Errors this iteration: 1, Total Bits Simulated: 580, Bit Error Rate: 0.339655172413793, Percent errors found: 39.4
Wednesday, June 22, 2016 8:18:51 PM Total Errors: 198, Errors this iteration: 1, Total Bits Simulated: 588, Bit Error Rate: 0.336734693877551, Percent errors found: 39.6
Wednesday, June 22, 2016 8:18:51 PM Total Errors: 199, Errors this iteration: 1, Total Bits Simulated: 590, Bit Error Rate: 0.33728813559322, Percent errors found: 39.8
